x,y
0.9789802080097973,-0.6407009067444733
0.9651724190604691,-0.6197185640770387
0.9514978949633938,-0.5992929895995331
0.9566842437137,-0.5909785015826394
0.9427672082535155,-0.5710910692630355
0.9294374910542986,-0.5520026144009931
0.9342125702688522,-0.5438821652109082
0.9208940824472415,-0.5254371936187131
0.9090720068554782,-0.508242342532723
0.896802276657409,-0.49117410822706087
0.901048511199711,-0.4833403650382874
0.8872987812239723,-0.4660534812690574
0.8733176567160014,-0.449043714305142
0.8624585809956905,-0.43399935546296015
0.8662078760033276,-0.426467067925729
0.857953476149585,-0.41315360645640586
0.8474980888222103,-0.399058319191321
0.8509434617681892,-0.3916577300999838
0.8401880679784905,-0.3778697481532459
0.831089190341303,-0.36510387459350585
0.8342392937765905,-0.35784756847642346
0.8255651711155811,-0.3456401511678888
0.8162796937034453,-0.33342240819109503
0.8077739001869474,-0.3217631797412422
0.8105472008259382,-0.3147116980565921
0.803438150996162,-0.30392134544751015
0.7962032829039033,-0.2932790564469981
0.7987288008792992,-0.2863294873101816
0.7905708639583904,-0.27565424353439305
0.7822883343051417,-0.2651432085644818
0.7845691936446332,-0.25831596818933095
0.777503343744805,-0.2485008164567365
0.7712817932351594,-0.23912476476700803
0.764238235353537,-0.22966036797026088
0.7662105684481316,-0.22299177067980502
0.7592210265611751,-0.21379893368358113
0.7530950039324444,-0.20500769952423933
0.7548529269610362,-0.19843714488619743
0.7485566443714831,-0.1898236221126866
0.7419253324448868,-0.18127572664163025
0.743476869719836,-0.1748034101054696
0.7369247876354913,-0.16649965605947456
0.7307736664643073,-0.15842943971902645
0.7255175818054717,-0.15068255885945167
0.7268031410331176,-0.14435438766343606
0.7204191445207938,-0.13657177920377983
0.7149392956050934,-0.1290891818819095
0.7160370832013448,-0.12285401401565296
0.7111583041669909,-0.11564646739253309
0.7062087334281469,-0.10853335496159228
0.7011896469743484,-0.10151535925823306
0.7020476673703702,-0.0954010583230687
0.6961561320654499,-0.08842892540788462
0.6916866077906572,-0.08174283609401337
0.6923726833734393,-0.07571209921737936
0.689026235630375,-0.06927546469595347
0.6841267506021382,-0.06276589047422056
0.6846477405670078,-0.056801753784132034
0.67813595607791,-0.05031535353922338
0.6720625418964976,-0.043979446409855384
0.6669290761638857,-0.03780984571809603
0.6672332422144014,-0.03199652403149966
0.6632400125279388,-0.02601420356112455
0.6601930342458264,-0.020134406009354674
0.6603434252389367,-0.014380456034815428
0.6559440801579853,-0.008566649221733044
0.650993878402545,-0.002828441766787227
0.6509938076219774,0.0028446859678110405
0.6469446332302912,0.008465262096947425
0.643846990137651,0.014037282733001932
0.6404517260750103,0.019548336432303755
0.6402570554202649,0.025128745975522396
0.636268104373582,0.030527534110481563
0.6324834871751879,0.03587287382273524
0.6321468605525777,0.04138322509311885
0.6290197912808445,0.0466868855090265
0.6258485004677062,0.05193920305754263
0.6253721173810521,0.05739112435097126
0.6218632775584645,0.06253850033574657
0.618063944114211,0.06760192251928585
0.6157134720912152,0.07277998487332353
0.6150558589566287,0.07814279413934677
0.612369724449382,0.08323031074178737
0.6081573109706264,0.08806201291149222
0.6073668110634798,0.09335839450004665
0.6043093523886217,0.09828648388585955
0.6014587358487302,0.1032106918657622
0.5985683385536893,0.10809270680488565
0.5976036472935645,0.1133047656754115
0.5946318673189359,0.11811854390682767
0.5921112946486163,0.12299085389985862
0.5910170201729149,0.12814607781514542
0.5884147987337065,0.13296096926616535
0.5852868479579696,0.13762579520741877
0.5826081601273597,0.14236492928479536
0.5813454130749267,0.1474366034402407
0.5793131619085149,0.15230637878800526
0.5760341683602945,0.15682359611208133
0.574645672339283,0.1618374328695151
0.5720133131560536,0.16648964349789333
0.5693436596153368,0.17110830924408274
0.5678309349519142,0.17606329983329366
0.5643700091792115,0.18039597788181294
0.5608768936519751,0.1846817716734463
0.5592462059149109,0.18956246408745842
0.5559206369843601,0.1938525560565578
0.5527982091455228,0.1981834900917831
0.5501118238416995,0.20264760584801514
0.5483249834206182,0.2074338049671565
0.5471956495269855,0.21247572965804362
0.5455555069232766,0.21732865583061953
0.5436409029847701,0.22207459193109183
0.5405320303945985,0.2263209087484195
0.5376202032506127,0.23062847168399228
0.5355900007236795,0.2353047513743255
0.5332911412102878,0.23986062057578678
0.5318619471873571,0.2448124207788041
0.5301607354127481,0.24965100489649875
0.5279650461875413,0.25426155750212226
0.5250563957801782,0.25852150237866256
0.5230068994856619,0.26319961117733426
0.5206934139398158,0.2677473079476334
0.5194469774516428,0.2728559436455079
0.5183713010051882,0.2780813458598601
0.5159283061057971,0.28258808110011563
0.5130097437980161,0.2868293674078914
0.5100564230647093,0.29104123603003645
0.5079329258858605,0.29572660691988184
0.5053365594994926,0.300141707985633
0.5037709135939533,0.3051816686642843
0.5017303777541027,0.3099543207916697
0.49901026091121525,0.31431483013695155
0.4964625984063319,0.31878653898322357
0.4945024748009063,0.323648461531188
0.49166329620445964,0.3279454640654321
0.4898205669364425,0.33292020407323236
0.48772287821936094,0.33774536094345664
0.48476111104693786,0.3419827480940256
0.4825746414099212,0.34677774688900337
0.480543029444684,0.35170817130899407
0.4802660744221568,0.35797411964985393
0.4771283089201906,0.36214575712952346
0.4775149259257852,0.3690416722781535
0.474870234714322,0.3736526988981057
0.4715960447045983,0.3777767195453581
0.4628611075502285,0.3774481943138058
0.4512827085297624,0.37460132690295156
0.4405535513383142,0.37222722677405207
0.43729308650333876,0.3760522522802991
0.4274151414403454,0.3740859767397374
0.4179785099176103,0.37230907953108006
0.414718188984101,0.3759373740132436
0.4055462170568485,0.3741127277527293
0.4022706504810397,0.3776326137892084
0.3928182898651788,0.37525242180385615
0.3841554195882727,0.3734335897532907
0.37626550578287604,0.37219599529480735
0.3730077541989518,0.37546079031370255
0.3653555552778137,0.3742249593796853
0.3580997274781788,0.3732454275137449
0.35483352049777706,0.3763518788461375
0.34712274582506136,0.37466165729504197
0.3387955055587158,0.3721265521201541
0.3312059309584762,0.37022046263747066
0.32796710591555583,0.3730926655603783
0.3212716783684062,0.371963370601681
0.3146211195086622,0.37074604031807273
0.3113783441156325,0.3734736966216238
0.3047852593943547,0.3721114774086409
0.29823981590368,0.37066301950582187
0.29499838600315975,0.3732479257477059
0.2885151976846211,0.3716574007412523
0.28223396040100834,0.3701813595155079
0.2768996204419924,0.36982510955128045
0.2736663027336439,0.37222408063374085
0.26763198243118286,0.370743420181424
0.2616444622146635,0.369186148773584
0.2584172919204727,0.3714522045840629
0.25277387344628627,0.37018026359545464
0.24745077389834538,0.36925379329297026
0.2442235530727165,0.37139615707311197
0.23908033076788954,0.37056930292094237
0.23370280350176292,0.3692587240155851
0.22797088014456604,0.36724560491425756
0.22476189914642422,0.36921828938287937
0.21948578884493844,0.36772824701925894
0.21627292409917695,0.36962697069117356
0.21130246571389427,0.36846143717594804
0.20636887764426554,0.36723757540288166
0.2021962376563866,0.3672700009168638
0.19756412716125607,0.36637749687947874
0.19284630870102726,0.3652112963475164
0.18965638919765243,0.36687796853443505
0.18521056707297975,0.3660629932070004
0.18034977381451506,0.3643023724640485
0.17716824954354024,0.3658601793739774
0.172368340077992,0.36400096994917724
0.16813953070012294,0.363220526653416
0.1640405386494175,0.3626219838866067
0.1608742772343249,0.3640377294218047
0.15680429609451918,0.3633599651601987
0.15285547961838122,0.36286950028676473
0.14968748595558287,0.3641877653574168
0.14594999462155253,0.364086064951963
0.14186170918051066,0.3630155932490239
0.13869285985086455,0.36423804867139425
0.1346442453780596,0.3630888245148945
0.13096576421848702,0.36283746745857004
0.12779888087899352,0.3639649780338186
0.12381463067826685,0.3626989085564246
0.12001961395728937,0.36186579034317284
0.11632520220212832,0.36123219485443414
0.11317286376661555,0.3622321826861619
0.10935968152867787,0.36105125943918837
0.10571649971482296,0.3603113471064051
0.10257258873795906,0.3612189214384817
0.0991561222356668,0.3611347646581875
0.09581301650772964,0.3612601960620336
0.09266121292867521,0.3620814314621452
0.08908329962891481,0.36117609595654543
0.08541272791358015,0.3597495285575162
0.08188508631486986,0.35877406980666054
0.07875547669047181,0.35947402606820533
0.07546576850927035,0.359412683354462
0.07223236247343347,0.35956647467547187
0.06909621404141474,0.36018228316254425
0.06573002362543319,0.3595411190112916
0.06259434305371232,0.36010026448666477
0.0592912415848244,0.35964536503410666
0.05592380991435319,0.3586663232947537
0.05261432035205731,0.35790333977734085
0.04949341005949999,0.3583482519708528
0.046304652472058234,0.35827008127054144
0.04318078583283553,0.35865999457566666
0.04005363995017374,0.3590226704553632
0.036821240331304274,0.35836330170927794
0.03362676773402978,0.3579238522055903
0.030506399666153976,0.3582032985126415
0.02732658572302582,0.35770771580831534
0.024157732263003252,0.3571840020386417
0.021014778421225025,0.35688180075775283
0.01790397009638023,0.35705138072688847
0.014781458936622003,0.3569440776214904
0.011662177419613382,0.3568094573457509
0.00855235465261911,0.35689753776599753
0.005434260815031957,0.35645857913564344
0.002324467561994045,0.3559924174250879
-0.000777880630149456,0.355999156340756
-0.003880169748334398,0.35597885990087796
-0.006972357913965391,0.35543163225780433
-0.010076546876183402,0.3556072578019904
-0.013175067753635512,0.35550594395605584
-0.01627258808758992,0.35537763221020374
-0.019341650405825514,0.35472308035588046
-0.02243211440219096,0.3545410602751572
-0.02561067376545755,0.3555788846645521
-0.028688224511441335,0.3550930015935535
-0.03178155724937918,0.3548295176914439
-0.03472564683205436,0.35304631027103645
-0.03782755182888137,0.352978850223579
-0.04098852750199353,0.3533808133043127
-0.04406647249222008,0.35301020466905997
-0.04710794542991676,0.3523650102687545
-0.05024737719545694,0.3524361012986358
-0.05331673801976274,0.3519848432255809
-0.056500833091273815,0.35224739392272536
-0.05961005270327564,0.3519881203254572
-0.0626751541316423,0.35145528917361696
-0.06573549587154993,0.350895767737454
-0.06898354022339148,0.351290874516659
-0.07229375343308683,0.3519008130483625
-0.07535761241700939,0.351257454384032
-0.07841574857881704,0.350587420459386
-0.08158131433771128,0.3503777297972795
-0.08463154790777425,0.3496534934555895
-0.08791906312868847,0.34987253885058855
-0.09109073664321822,0.34957695815364365
-0.09413363088657611,0.3487698833188845
-0.09750560229897517,0.3491402528540468
-0.10082180775126516,0.34923804544815235
-0.10414710133651545,0.34930448208173254
-0.10718712535022931,0.34838363922311283
-0.11052139858246958,0.3483895416356046
-0.11378621834623659,0.34812607648224075
-0.11681560725566727,0.34712127925833947
-0.12016331832280662,0.34703506465831574
-0.12368609094657382,0.3473878492437501
-0.1267086707403694,0.3462968086122817
-0.13024930239665528,0.3465835712183184
-0.13371453809450032,0.34660158899856386
-0.13691391799017294,0.345888111422996
-0.13992292619528146,0.34468185517682326
-0.14340155420937717,0.34460348582926165
-0.14698745582699077,0.3447205267654757
-0.1504861928156711,0.34457204774929606
-0.15348321696281755,0.3432475672587399
-0.1573008666823323,0.343715624713138
-0.1611382667269151,0.34414307398563637
-0.16413114815465885,0.3427257833625464
-0.16777122064007824,0.342629642457945
-0.17075066156126417,0.34115460709524603
-0.17462784295594247,0.34143428937660003
-0.1786385620380969,0.3418937310657249
-0.18161117728900633,0.34032402129850065
-0.1856465667858211,0.34070421353610086
-0.18970227828294928,0.34103974265078807
-0.1935310053953473,0.3408954999895115
-0.19649435618008676,0.3391960494342559
-0.20046035207020835,0.3391926331204266
-0.20534459402408267,0.34064446631193585
-0.2083053086263236,0.33884207696499413
-0.21284355431233845,0.339555875915935
-0.21660220223946672,0.3389521234091178
-0.2195477416268722,0.33705169503368
-0.22095564817025556,0.33283458571410146
-0.21679123253939986,0.3145243407871519
-0.21952389130719355,0.3126231926759307
-0.223694327035159,0.31273166719860146
-0.22847206950512639,0.3135993021941536
-0.23119622358345632,0.3115963977348965
-0.23586205932083823,0.31216287842516743
-0.2400978444821092,0.31207706894736215
-0.24481242540496254,0.3125314193872508
-0.24752665306533284,0.31038615909725165
-0.25274319854091376,0.31132277469881475
-0.2578354299171678,0.31199911071577824
-0.2605445243296977,0.30974038298197204
-0.26583528391104166,0.310496638273048
-0.2711588128747625,0.31118397359745
-0.27634842666054504,0.3116148245344972
-0.27905346929124336,0.30919478175406706
-0.28410485016064196,0.3093289884576953
-0.2900331425003981,0.3103116803374961
-0.29272630938909944,0.30777243296626455
-0.2988745498751207,0.3088026263545202
-0.3054135764309418,0.31010501781931954
-0.30810435836810546,0.3074317470588183
-0.3145202648294368,0.3084108383956222
-0.3206163344212609,0.3089542565432581
-0.32329651090026296,0.30614854658096835
-0.3294294342783862,0.3065554388722968
-0.3357782612308769,0.3070471807680687
-0.34253228251491724,0.3077854564331931
-0.3452014414309836,0.3047888065376406
-0.35143234395025286,0.3048817091805831
-0.3590226529678359,0.3060241638055131
-0.3616758371199488,0.30288387712209275
-0.37028637464290265,0.3046444593919844
-0.3777879883505791,0.3053347153505574
-0.38532940694293705,0.3059170827486198
-0.3879806590517524,0.30254755258337374
-0.3961597982273787,0.3034113167258216
-0.4059813889502091,0.3053573779981779
-0.4086269793901948,0.30180789947631975
-0.4185273155481087,0.3035192026134899
-0.4262477309492355,0.3034854484061558
-0.4344087940800792,0.3036263646310196
-0.4370382203593886,0.2998292240897409
-0.447307360116832,0.3011755394623754
-0.4582582770608631,0.30277866724471847
-0.46087941057602155,0.2987737249832683
-0.4719036885743888,0.30011242561718776
-0.4827735583518308,0.3011489629203456
-0.4947629760054145,0.3026707422508448
-0.49738178289573515,0.298347687579226
-0.5103068970783163,0.30008478773090763
-0.5230826402259607,0.3014939509818079
-0.5256901167590857,0.2969241521436099
-0.5383197231075236,0.2979000296273449
-0.5518846316248598,0.2991544586555982
-0.5544706272454882,0.2943337566084225
-0.5689933532079514,0.29571632496614275
-0.5842498032795993,0.29720768915235174
-0.6004697552969813,0.2989007609537453
-0.6030516952642919,0.29365667839163534
-0.6191306016574638,0.29483956833332525
-0.6357281963070125,0.295975077205796
-0.6382833018974864,0.290423849615672
-0.6563241993366368,0.2917560184490988
-0.6760409086791556,0.29349220249211133
-0.6976778364872834,0.29568676107351893
-0.700228077280302,0.2895956905550498
-0.7222002291678848,0.29133896959250755
-0.7451850590629558,0.2930867068648949
-0.7477108380451881,0.2865817381853427
-0.7726641394529373,0.2884487828514957
-0.7981750077992873,0.2900728374236662
-0.8242424761783528,0.2914402062038285
-0.8267509050003482,0.28424636217524013
-1.8129004744324901,0.2383363975149626
-1.8149085950559083,0.2225290097271536
-1.8202564365052434,0.20710038208067627
-1.8172680099782899,0.19073425583873915
-1.8188611407107074,0.17489061510943163
-1.8200671098702987,0.1590119357692228
-1.8176452544106714,0.14285129792068918
-1.8188210996230636,0.12700618790125873
-1.8156166750573957,0.1108923354895638
-1.8147664933828467,0.09497465725516598
-1.8132774110993992,0.07905844741031692
-1.8138975058174935,0.0632538228042031
-1.811130956891955,0.047359438964698054
-1.8097250495268764,0.031544222559547155
-1.8081812952960232,0.015757109364152765
-1.8082499504087992,-7.020349094006302e-07
